city,year,month,day,size_bytes
Marrakech,2021,7,24,78162
Marrakech,2021,7,25,77332
Marrakech,2021,7,26,77307
Marrakech,2021,7,27,77353
Marrakech,2021,7,28,77585
Marrakech,2021,7,29,78307
Marrakech,2021,7,30,77981
Marrakech,2021,7,31,77766
Marrakech,2021,8,1,77221
Marrakech,2021,8,2,77297
Marrakech,2021,8,3,77341
Marrakech,2021,8,4,77307
Marrakech,2021,8,5,77187
Marrakech,2021,8,6,77278
Marrakech,2021,8,7,77416
Marrakech,2021,8,8,77771
Marrakech,2021,8,9,77238
Marrakech,2021,8,10,77395
Marrakech,2021,8,11,77535
Marrakech,2021,8,12,77510
Marrakech,2021,8,13,77674
Marrakech,2021,8,14,77885
Marrakech,2021,8,15,77581
Marrakech,2021,8,16,77505
Marrakech,2021,8,17,77215
Marrakech,2021,8,18,77295
Marrakech,2021,8,19,77268
Marrakech,2021,8,20,77744
Marrakech,2021,8,21,77376
Marrakech,2021,8,22,77396
Marrakech,2021,8,23,77373
Marrakech,2021,8,24,77874
Marrakech,2021,8,25,77593
Marrakech,2021,8,26,77861
Marrakech,2021,8,27,77989
Marrakech,2021,8,28,77062
Marrakech,2021,8,29,77522
Marrakech,2021,8,30,77417
Marrakech,2021,8,31,77826
Marrakech,2022,6,1,77119
Marrakech,2022,6,2,78054
Marrakech,2022,6,3,77810
Marrakech,2022,6,4,77839
Marrakech,2022,6,5,77164
Marrakech,2022,6,6,77605
Marrakech,2022,6,7,77453
Marrakech,2022,6,8,77456
Marrakech,2022,6,9,77708
Marrakech,2022,6,10,77911
Marrakech,2022,6,11,78243
Marrakech,2022,6,12,78200
Marrakech,2022,6,13,78276
Marrakech,2022,6,14,78763
Marrakech,2022,6,15,78184
Marrakech,2022,6,16,77545
Marrakech,2022,6,17,77508
Marrakech,2022,6,18,78156
Marrakech,2022,6,19,77949
Marrakech,2022,6,20,78070
Marrakech,2022,6,21,77709
Marrakech,2022,6,22,77107
Marrakech,2022,6,23,77080
Marrakech,2022,6,24,77315
Marrakech,2022,6,25,77850
Marrakech,2022,6,26,77506
Marrakech,2022,6,27,77389
Marrakech,2022,6,28,77508
Marrakech,2022,6,29,77637
Marrakech,2022,6,30,77544
Marrakech,2022,7,1,77665
Marrakech,2022,7,2,77450
Marrakech,2022,7,3,77525
Marrakech,2022,7,4,77841
Marrakech,2022,7,5,78326
Marrakech,2022,7,6,78098
Marrakech,2022,7,7,78141
Marrakech,2022,7,8,77874
Marrakech,2022,7,9,77693
Marrakech,2022,7,10,77418
Marrakech,2022,7,11,77580
Marrakech,2022,7,12,77823
Marrakech,2022,7,13,77933
Marrakech,2022,7,14,77685
Marrakech,2022,7,15,77966
Marrakech,2022,7,16,77626
Marrakech,2022,7,17,77796
Marrakech,2022,7,18,77588
Marrakech,2022,7,19,78131
Marrakech,2022,7,20,78136
Marrakech,2022,7,21,78235
Marrakech,2022,7,22,78261
Marrakech,2022,7,23,77524
Marrakech,2022,7,24,78110
Marrakech,2022,7,25,78026
Marrakech,2022,7,26,77180
Marrakech,2022,7,27,77170
Marrakech,2022,7,28,77330
Marrakech,2022,7,29,77854
Marrakech,2022,7,30,77912
Marrakech,2022,7,31,77473
Marrakech,2022,8,1,77665
Marrakech,2022,8,2,78067
Marrakech,2022,8,3,77338
Marrakech,2022,8,4,77265
Marrakech,2022,8,5,77242
Marrakech,2022,8,6,77469
Marrakech,2022,8,7,77273
Marrakech,2022,8,8,76929
Marrakech,2022,8,9,77490
Marrakech,2022,8,10,77322
Marrakech,2022,8,11,77873
Marrakech,2022,8,12,77736
Marrakech,2022,8,13,77492
Marrakech,2022,8,14,77611
Marrakech,2022,8,15,77353
Marrakech,2022,8,16,77153
Marrakech,2022,8,17,77208
Marrakech,2022,8,18,77125
Marrakech,2022,8,19,77435
Marrakech,2022,8,20,77882
Marrakech,2022,8,21,78037
Marrakech,2022,8,22,77498
Marrakech,2022,8,23,77669
Marrakech,2022,8,24,78249
Marrakech,2022,8,25,77905
Marrakech,2022,8,26,77500
Marrakech,2022,8,27,77563
Marrakech,2022,8,28,77517
Marrakech,2022,8,29,78179
Marrakech,2022,8,30,78155
Marrakech,2022,8,31,77639
Marrakech,2023,6,1,77934
Marrakech,2023,6,2,78606
Marrakech,2023,6,3,78083
Marrakech,2023,6,4,78347
Marrakech,2023,6,5,77796
Marrakech,2023,6,6,77569
Marrakech,2023,6,7,77436
Marrakech,2023,6,8,78446
Marrakech,2023,6,9,77779
Marrakech,2023,6,10,78395
Marrakech,2023,6,11,77497
Marrakech,2023,6,12,77881
Marrakech,2023,6,13,77681
Marrakech,2023,6,14,77245
Marrakech,2023,6,15,77519
Marrakech,2023,6,16,77572
Marrakech,2023,6,17,77448
Marrakech,2023,6,18,77924
Marrakech,2023,6,19,78067
Marrakech,2023,6,20,78361
Marrakech,2023,6,21,77962
Marrakech,2023,6,22,77460
Marrakech,2023,6,23,77405
Marrakech,2023,6,24,77612
Marrakech,2023,6,25,77692
Marrakech,2023,6,26,77877
Marrakech,2023,6,27,78063
Marrakech,2023,6,28,77391
Marrakech,2023,6,29,77278
Marrakech,2023,6,30,77845
Marrakech,2023,7,1,77287
Marrakech,2023,7,2,77083
Marrakech,2023,7,3,77048
Marrakech,2023,7,4,77199
Marrakech,2023,7,5,77119
Marrakech,2023,7,6,77111
Marrakech,2023,7,7,77183
Marrakech,2023,7,8,77208
Marrakech,2023,7,9,77820
Marrakech,2023,7,10,77542
Marrakech,2023,7,11,77751
Marrakech,2023,7,12,78065
Marrakech,2023,7,13,77844
Marrakech,2023,7,14,77286
Marrakech,2023,7,15,77445
Marrakech,2023,7,16,77452
Marrakech,2023,7,17,77952
Marrakech,2023,7,18,78537
Marrakech,2023,7,19,77936
Marrakech,2023,7,20,77236
Marrakech,2023,7,21,78033
Marrakech,2023,7,22,78207
Marrakech,2023,7,23,77794
Marrakech,2023,7,24,77544
Marrakech,2023,7,25,77310
Marrakech,2023,7,26,77218
Marrakech,2023,7,27,77281
Marrakech,2023,7,28,77037
Marrakech,2023,7,29,77649
Marrakech,2023,7,30,77401
Marrakech,2023,7,31,77143
Marrakech,2023,8,1,77226
Marrakech,2023,8,2,77493
Marrakech,2023,8,3,77388
Marrakech,2023,8,4,77188
Marrakech,2023,8,5,77358
Marrakech,2023,8,6,77379
Marrakech,2023,8,7,77940
Marrakech,2023,8,8,77750
Marrakech,2023,8,9,78196
Marrakech,2023,8,10,77940
Marrakech,2023,8,11,77906
Marrakech,2023,8,12,77930
Marrakech,2023,8,13,78228
Marrakech,2023,8,14,77899
Marrakech,2023,8,15,77479
Marrakech,2023,8,16,77276
Marrakech,2023,8,17,77584
Marrakech,2023,8,18,77421
Marrakech,2023,8,19,77516
Marrakech,2023,8,20,78147
Marrakech,2023,8,21,77420
Marrakech,2023,8,22,77805
Marrakech,2023,8,23,78158
Marrakech,2023,8,24,77980
Marrakech,2023,8,25,77533
Marrakech,2023,8,26,77480
Marrakech,2023,8,27,77065
Marrakech,2023,8,28,77027
Marrakech,2023,8,29,76838
Marrakech,2023,8,30,77430
Marrakech,2023,8,31,77049
Marrakech,2024,6,1,77703
Marrakech,2024,6,2,77392
Marrakech,2024,6,3,77853
Marrakech,2024,6,4,77717
Marrakech,2024,6,5,77660
Marrakech,2024,6,6,77615
Marrakech,2024,6,7,78288
Marrakech,2024,6,8,77978
Marrakech,2024,6,9,77467
Marrakech,2024,6,10,78131
Marrakech,2024,6,11,78081
Marrakech,2024,6,12,77954
Marrakech,2024,6,13,77543
Marrakech,2024,6,14,78059
Marrakech,2024,6,15,77826
Marrakech,2024,6,16,77262
Marrakech,2024,6,17,77244
Marrakech,2024,6,18,77555
Marrakech,2024,6,19,78015
Marrakech,2024,6,20,77530
Marrakech,2024,6,21,77220
Marrakech,2024,6,22,77440
Marrakech,2024,6,23,77282
Marrakech,2024,6,24,77383
Marrakech,2024,6,25,77544
Marrakech,2024,6,26,77904
Marrakech,2024,6,27,77946
Marrakech,2024,6,28,77957
Marrakech,2024,6,29,77240
Marrakech,2024,6,30,77477
Marrakech,2024,7,1,77183
Marrakech,2024,7,2,77202
Marrakech,2024,7,3,77093
Marrakech,2024,7,4,77176
Marrakech,2024,7,5,77468
Marrakech,2024,7,6,77035
Marrakech,2024,7,7,77134
Marrakech,2024,7,8,77195
Marrakech,2024,7,9,77285
Marrakech,2024,7,10,77257
Marrakech,2024,7,11,77362
Marrakech,2024,7,12,77286
Marrakech,2024,7,13,77368
Marrakech,2024,7,14,77176
Marrakech,2024,7,15,77092
Marrakech,2024,7,16,77203
Marrakech,2024,7,17,77643
Marrakech,2024,7,18,78282
Marrakech,2024,7,19,78005
Marrakech,2024,7,20,77798
Marrakech,2024,7,21,77370
Marrakech,2024,7,22,77807
Marrakech,2024,7,23,78050
Marrakech,2024,7,24,77926
Marrakech,2024,7,25,77608
Marrakech,2024,7,26,77357
Marrakech,2024,7,27,77252
Marrakech,2024,7,28,77717
Marrakech,2024,7,29,77805
Marrakech,2024,7,30,77354
Marrakech,2024,7,31,77451
Marrakech,2024,8,1,77682
Marrakech,2024,8,2,77590
Marrakech,2024,8,3,77378
Marrakech,2024,8,4,77197
Marrakech,2024,8,5,77154
Marrakech,2024,8,6,77103
Marrakech,2024,8,7,77036
Marrakech,2024,8,8,77104
Marrakech,2024,8,9,77305
Marrakech,2024,8,10,77450
Marrakech,2024,8,11,77964
Marrakech,2024,8,12,78243
Marrakech,2024,8,13,77300
Marrakech,2024,8,14,77081
Marrakech,2024,8,15,77109
Marrakech,2024,8,16,76956
Marrakech,2024,8,17,77314
Marrakech,2024,8,18,77549
Marrakech,2024,8,19,77198
Marrakech,2024,8,20,77580
Marrakech,2024,8,21,77570
Marrakech,2024,8,22,77183
Marrakech,2024,8,23,77461
Marrakech,2024,8,24,77491
Marrakech,2024,8,25,77391
Marrakech,2024,8,26,77119
Marrakech,2024,8,27,76918
Marrakech,2024,8,28,77291
Marrakech,2024,8,29,77318
Marrakech,2024,8,30,77602
Marrakech,2024,8,31,77799
New_York,2019,6,1,85113
New_York,2019,6,2,84703
New_York,2019,6,3,84771
New_York,2019,6,4,84535
New_York,2019,6,5,86245
New_York,2019,6,6,87420
New_York,2019,6,7,86221
New_York,2019,6,8,84697
New_York,2019,6,9,84321
New_York,2019,6,10,86260
New_York,2019,6,11,86611
New_York,2019,6,12,84464
New_York,2019,6,13,86625
New_York,2019,6,14,86823
New_York,2019,6,15,84439
New_York,2019,6,16,87075
New_York,2019,6,17,87639
New_York,2019,6,18,87734
New_York,2019,6,19,88038
New_York,2019,6,20,88270
New_York,2019,6,21,87534
New_York,2019,6,22,84207
New_York,2019,6,23,84467
New_York,2019,6,24,84333
New_York,2019,6,25,87420
New_York,2019,6,26,84630
New_York,2019,6,27,84362
New_York,2019,6,28,84877
New_York,2019,6,29,86341
New_York,2019,6,30,84190
New_York,2019,7,1,84448
New_York,2019,7,2,84463
New_York,2019,7,3,86131
New_York,2019,7,4,84737
New_York,2019,7,5,86094
New_York,2019,7,6,87212
New_York,2019,7,7,88150
New_York,2019,7,8,86771
New_York,2019,7,9,84347
New_York,2019,7,10,84720
New_York,2019,7,11,86502
New_York,2019,7,12,87433
New_York,2019,7,13,84745
New_York,2019,7,14,84739
New_York,2019,7,15,84702
New_York,2019,7,16,84954
New_York,2019,7,17,86507
New_York,2019,7,18,88150
New_York,2019,7,19,86748
New_York,2019,7,20,85697
New_York,2019,7,21,86043
New_York,2019,7,22,87430
New_York,2019,7,23,88430
New_York,2019,7,24,87392
New_York,2019,7,25,84683
New_York,2019,7,26,84961
New_York,2019,7,27,86825
New_York,2019,7,28,84542
New_York,2019,7,29,84578
New_York,2019,7,30,84415
New_York,2019,7,31,86290
New_York,2019,8,1,86073
New_York,2019,8,2,86469
New_York,2019,8,3,86328
New_York,2019,8,4,86288
New_York,2019,8,5,84952
New_York,2019,8,6,86135
New_York,2019,8,7,87101
New_York,2019,8,8,86637
New_York,2019,8,9,84314
New_York,2019,8,10,83945
New_York,2019,8,11,84130
New_York,2019,8,12,84384
New_York,2019,8,13,86788
New_York,2019,8,14,86630
New_York,2019,8,15,86435
New_York,2019,8,16,86354
New_York,2019,8,17,86636
New_York,2019,8,18,86065
New_York,2019,8,19,85518
New_York,2019,8,20,84175
New_York,2019,8,21,86229
New_York,2019,8,22,83994
New_York,2019,8,23,87222
New_York,2019,8,24,84348
New_York,2019,8,25,86797
New_York,2019,8,26,84392
New_York,2019,8,27,85580
New_York,2019,8,28,87030
New_York,2019,8,29,84226
New_York,2019,8,30,84145
New_York,2019,8,31,84353
New_York,2020,6,1,84701
New_York,2020,6,2,85194
New_York,2020,6,3,86916
New_York,2020,6,4,84660
New_York,2020,6,5,87877
New_York,2020,6,6,87841
New_York,2020,6,7,84478
New_York,2020,6,8,84532
New_York,2020,6,9,84636
New_York,2020,6,10,85028
New_York,2020,6,11,87631
New_York,2020,6,12,84671
New_York,2020,6,13,84415
New_York,2020,6,14,84502
New_York,2020,6,15,84728
New_York,2020,6,16,84464
New_York,2020,6,17,85970
New_York,2020,6,18,86868
New_York,2020,6,19,87050
New_York,2020,6,20,86290
New_York,2020,6,21,84302
New_York,2020,6,22,84357
New_York,2020,6,23,84385
New_York,2020,6,24,85961
New_York,2020,6,25,84644
New_York,2020,6,26,84394
New_York,2020,6,27,84849
New_York,2020,6,28,86838
New_York,2020,6,29,86642
New_York,2020,6,30,87011
New_York,2020,7,1,87239
New_York,2020,7,2,86338
New_York,2020,7,3,86601
New_York,2020,7,4,87853
New_York,2020,7,5,84614
New_York,2020,7,6,86387
New_York,2020,7,7,87788
New_York,2020,7,8,87260
New_York,2020,7,9,86547
New_York,2020,7,10,87501
New_York,2020,7,11,87653
New_York,2020,7,12,84372
New_York,2020,7,13,86517
New_York,2020,7,14,84369
New_York,2020,7,15,86819
New_York,2020,7,16,85876
New_York,2020,7,17,87127
New_York,2020,7,18,84864
New_York,2020,7,19,84615
New_York,2020,7,20,84862
New_York,2020,7,21,84654
New_York,2020,7,22,86725
New_York,2020,7,23,86545
New_York,2020,7,24,87710
New_York,2020,7,25,86011
New_York,2020,7,26,84841
New_York,2020,7,27,84350
New_York,2020,7,28,86410
New_York,2020,7,29,85362
New_York,2020,7,30,84765
New_York,2020,7,31,87191
New_York,2020,8,1,84355
New_York,2020,8,2,86824
New_York,2020,8,3,84479
New_York,2020,8,4,87968
New_York,2020,8,5,84594
New_York,2020,8,6,84937
New_York,2020,8,7,86912
New_York,2020,8,8,87439
New_York,2020,8,9,85674
New_York,2020,8,10,84490
New_York,2020,8,11,85710
New_York,2020,8,12,86469
New_York,2020,8,13,87006
New_York,2020,8,14,86450
New_York,2020,8,15,84647
New_York,2020,8,16,87394
New_York,2020,8,17,86087
New_York,2020,8,18,86613
New_York,2020,8,19,86738
New_York,2020,8,20,84510
New_York,2020,8,21,84363
New_York,2020,8,22,84121
New_York,2020,8,23,84025
New_York,2020,8,24,84111
New_York,2020,8,25,84317
New_York,2020,8,26,84120
New_York,2020,8,27,84845
New_York,2020,8,28,86224
New_York,2020,8,29,86745
New_York,2020,8,30,84141
New_York,2020,8,31,84385
New_York,2021,6,1,84874
New_York,2021,6,2,85078
New_York,2021,6,3,86776
New_York,2021,6,4,87371
New_York,2021,6,5,84322
New_York,2021,6,6,84513
New_York,2021,6,7,84657
New_York,2021,6,8,85940
New_York,2021,6,9,86320
New_York,2021,6,10,84621
New_York,2021,6,11,86287
New_York,2021,6,12,86818
New_York,2021,6,13,84744
New_York,2021,6,14,87444
New_York,2021,6,15,87676
New_York,2021,6,16,84472
New_York,2021,6,17,84329
New_York,2021,6,18,84848
New_York,2021,6,19,86330
New_York,2021,6,20,86430
New_York,2021,6,21,84728
New_York,2021,6,22,86829
New_York,2021,6,23,84705
New_York,2021,6,24,84688
New_York,2021,6,25,84639
New_York,2021,6,26,86209
New_York,2021,6,27,86277
New_York,2021,6,28,84491
New_York,2021,6,29,85890
New_York,2021,6,30,84613
New_York,2021,7,1,50693
New_York,2021,7,2,50516
New_York,2021,7,3,50517
New_York,2021,7,4,50759
New_York,2021,7,5,50739
New_York,2021,7,6,50483
New_York,2021,7,7,50529
New_York,2021,7,8,50619
New_York,2021,7,9,50566
New_York,2021,7,10,50436
New_York,2021,7,11,50480
New_York,2021,7,12,50573
New_York,2021,7,13,50652
New_York,2021,7,14,50657
New_York,2021,7,15,86052
New_York,2021,7,16,50606
New_York,2021,7,17,50550
New_York,2021,7,18,50644
New_York,2021,7,19,50601
New_York,2021,7,20,50447
New_York,2021,7,21,50580
New_York,2021,7,22,50536
New_York,2021,7,23,50492
New_York,2021,7,24,50697
New_York,2021,7,25,50564
New_York,2021,7,26,50550
New_York,2021,7,27,50660
New_York,2021,7,28,50527
New_York,2021,7,29,50567
New_York,2021,7,30,50529
New_York,2021,7,31,50538
New_York,2021,8,1,84874
New_York,2021,8,2,86149
New_York,2021,8,3,84883
New_York,2021,8,4,84367
New_York,2021,8,5,86528
New_York,2021,8,6,84592
New_York,2021,8,7,84618
New_York,2021,8,8,87103
New_York,2021,8,9,86749
New_York,2021,8,10,86872
New_York,2021,8,11,86888
New_York,2021,8,12,85513
New_York,2021,8,13,84304
New_York,2021,8,14,86331
New_York,2021,8,15,84230
New_York,2021,8,16,84502
New_York,2021,8,17,87222
New_York,2021,8,18,86194
New_York,2021,8,19,87475
New_York,2021,8,20,86619
New_York,2021,8,21,86757
New_York,2021,8,22,87948
New_York,2021,8,23,87972
New_York,2021,8,24,85927
New_York,2021,8,25,84334
New_York,2021,8,26,85670
New_York,2021,8,27,85862
New_York,2021,8,28,87696
New_York,2021,8,29,86912
New_York,2021,8,30,86919
New_York,2021,8,31,84494
New_York,2022,6,1,85032
New_York,2022,6,2,87310
New_York,2022,6,3,88107
New_York,2022,6,4,84902
New_York,2022,6,5,84684
New_York,2022,6,6,84525
New_York,2022,6,7,84524
New_York,2022,6,8,86997
New_York,2022,6,9,87428
New_York,2022,6,10,84173
New_York,2022,6,11,85985
New_York,2022,6,12,86974
New_York,2022,6,13,87184
New_York,2022,6,14,84983
New_York,2022,6,15,84967
New_York,2022,6,16,86129
New_York,2022,6,17,86847
New_York,2022,6,18,84608
New_York,2022,6,19,84432
New_York,2022,6,20,84834
New_York,2022,6,21,85104
New_York,2022,6,22,87603
New_York,2022,6,23,87703
New_York,2022,6,24,86860
New_York,2022,6,25,85009
New_York,2022,6,26,84612
New_York,2022,6,27,87564
New_York,2022,6,28,85180
New_York,2022,6,29,85325
New_York,2022,6,30,85168
New_York,2022,7,1,84980
New_York,2022,7,2,86728
New_York,2022,7,3,84949
New_York,2022,7,4,84596
New_York,2022,7,5,86424
New_York,2022,7,6,86682
New_York,2022,7,7,86868
New_York,2022,7,8,86557
New_York,2022,7,9,86622
New_York,2022,7,10,84936
New_York,2022,7,11,84898
New_York,2022,7,12,84756
New_York,2022,7,13,84921
New_York,2022,7,14,84872
New_York,2022,7,15,84986
New_York,2022,7,16,87142
New_York,2022,7,17,87854
New_York,2022,7,18,86673
New_York,2022,7,19,85833
New_York,2022,7,20,84370
New_York,2022,7,21,86011
New_York,2022,7,22,85209
New_York,2022,7,23,84800
New_York,2022,7,24,84715
New_York,2022,7,25,86089
New_York,2022,7,26,84859
New_York,2022,7,27,84734
New_York,2022,7,28,86495
New_York,2022,7,29,86304
New_York,2022,7,30,86226
New_York,2022,7,31,84726
New_York,2022,8,1,87918
New_York,2022,8,2,85970
New_York,2022,8,3,84426
New_York,2022,8,4,84444
New_York,2022,8,5,86127
New_York,2022,8,6,86409
New_York,2022,8,7,86441
New_York,2022,8,8,84136
New_York,2022,8,9,86151
New_York,2022,8,10,86837
New_York,2022,8,11,86414
New_York,2022,8,12,84363
New_York,2022,8,13,84453
New_York,2022,8,14,84686
New_York,2022,8,15,84563
New_York,2022,8,16,84478
New_York,2022,8,17,84840
New_York,2022,8,18,84555
New_York,2022,8,19,84870
New_York,2022,8,20,85768
New_York,2022,8,21,85544
New_York,2022,8,22,87264
New_York,2022,8,23,87644
New_York,2022,8,24,84605
New_York,2022,8,25,84346
New_York,2022,8,26,85662
New_York,2022,8,27,84626
New_York,2022,8,28,86892
New_York,2022,8,29,86815
New_York,2022,8,30,84177
New_York,2022,8,31,86107
New_York,2023,6,1,84591
New_York,2023,6,2,84887
New_York,2023,6,3,86504
New_York,2023,6,4,86160
New_York,2023,6,5,84752
New_York,2023,6,6,86679
New_York,2023,6,7,84478
New_York,2023,6,8,86076
New_York,2023,6,9,86980
New_York,2023,6,10,87423
New_York,2023,6,11,84960
New_York,2023,6,12,86316
New_York,2023,6,13,84892
New_York,2023,6,14,86997
New_York,2023,6,15,86045
New_York,2023,6,16,86317
New_York,2023,6,17,87002
New_York,2023,6,18,84481
New_York,2023,6,19,84991
New_York,2023,6,20,84679
New_York,2023,6,21,84694
New_York,2023,6,22,87033
New_York,2023,6,23,87523
New_York,2023,6,24,87946
New_York,2023,6,25,86800
New_York,2023,6,26,87599
New_York,2023,6,27,87989
New_York,2023,6,28,87504
New_York,2023,6,29,86547
New_York,2023,6,30,86599
New_York,2023,7,1,84515
New_York,2023,7,2,87518
New_York,2023,7,3,87131
New_York,2023,7,4,87910
New_York,2023,7,5,86127
New_York,2023,7,6,84653
New_York,2023,7,7,86127
New_York,2023,7,8,86946
New_York,2023,7,9,87482
New_York,2023,7,10,88014
New_York,2023,7,11,84513
New_York,2023,7,12,84464
New_York,2023,7,13,84604
New_York,2023,7,14,87997
New_York,2023,7,15,87718
New_York,2023,7,16,87773
New_York,2023,7,17,86638
New_York,2023,7,18,86858
New_York,2023,7,19,86883
New_York,2023,7,20,84529
New_York,2023,7,21,87592
New_York,2023,7,22,84555
New_York,2023,7,23,84491
New_York,2023,7,24,84693
New_York,2023,7,25,86457
New_York,2023,7,26,85994
New_York,2023,7,27,86172
New_York,2023,7,28,84662
New_York,2023,7,29,87195
New_York,2023,7,30,84746
New_York,2023,7,31,84506
New_York,2023,8,1,84737
New_York,2023,8,2,84750
New_York,2023,8,3,84434
New_York,2023,8,4,86519
New_York,2023,8,5,86221
New_York,2023,8,6,84461
New_York,2023,8,7,87255
New_York,2023,8,8,87573
New_York,2023,8,9,85451
New_York,2023,8,10,85902
New_York,2023,8,11,86005
New_York,2023,8,12,85916
New_York,2023,8,13,86289
New_York,2023,8,14,84269
New_York,2023,8,15,87495
New_York,2023,8,16,87322
New_York,2023,8,17,86706
New_York,2023,8,18,86642
New_York,2023,8,19,84212
New_York,2023,8,20,84251
New_York,2023,8,21,84210
New_York,2023,8,22,83996
New_York,2023,8,23,84085
New_York,2023,8,24,86119
New_York,2023,8,25,87498
New_York,2023,8,26,87143
New_York,2023,8,27,84074
New_York,2023,8,28,85992
New_York,2023,8,29,86158
New_York,2023,8,30,87301
New_York,2023,8,31,84037
New_York,2024,6,1,84594
New_York,2024,6,2,84614
New_York,2024,6,3,84677
New_York,2024,6,4,84732
New_York,2024,6,5,84822
New_York,2024,6,6,87837
New_York,2024,6,7,86078
New_York,2024,6,8,84269
New_York,2024,6,9,84620
New_York,2024,6,10,84702
New_York,2024,6,11,86507
New_York,2024,6,12,85119
New_York,2024,6,13,84879
New_York,2024,6,14,86805
New_York,2024,6,15,86039
New_York,2024,6,16,84603
New_York,2024,6,17,84571
New_York,2024,6,18,84641
New_York,2024,6,19,84632
New_York,2024,6,20,84627
New_York,2024,6,21,84533
New_York,2024,6,22,86886
New_York,2024,6,23,86604
New_York,2024,6,24,86253
New_York,2024,6,25,84544
New_York,2024,6,26,84627
New_York,2024,6,27,86374
New_York,2024,6,28,84590
New_York,2024,6,29,86500
New_York,2024,6,30,88137
New_York,2024,7,1,86252
New_York,2024,7,2,84296
New_York,2024,7,3,84135
New_York,2024,7,4,84595
New_York,2024,7,5,87651
New_York,2024,7,6,87306
New_York,2024,7,7,84850
New_York,2024,7,8,86475
New_York,2024,7,9,86224
New_York,2024,7,10,84466
New_York,2024,7,11,86613
New_York,2024,7,12,86934
New_York,2024,7,13,88333
New_York,2024,7,14,86514
New_York,2024,7,15,86040
New_York,2024,7,16,84560
New_York,2024,7,17,84935
New_York,2024,7,18,86944
New_York,2024,7,19,84529
New_York,2024,7,20,84772
New_York,2024,7,21,87179
New_York,2024,7,22,86312
New_York,2024,7,23,87518
New_York,2024,7,24,86760
New_York,2024,7,25,86702
New_York,2024,7,26,84822
New_York,2024,7,27,84915
New_York,2024,7,28,84859
New_York,2024,7,29,87907
New_York,2024,7,30,86589
New_York,2024,7,31,87630
New_York,2024,8,1,85935
New_York,2024,8,2,86132
New_York,2024,8,3,86792
New_York,2024,8,4,88019
New_York,2024,8,5,84511
New_York,2024,8,6,86650
New_York,2024,8,7,87784
New_York,2024,8,8,87173
New_York,2024,8,9,87778
New_York,2024,8,10,86040
New_York,2024,8,11,84482
New_York,2024,8,12,84319
New_York,2024,8,13,84280
New_York,2024,8,14,84122
New_York,2024,8,15,84246
New_York,2024,8,16,84160
New_York,2024,8,17,86195
New_York,2024,8,18,87380
New_York,2024,8,19,87691
New_York,2024,8,20,84185
New_York,2024,8,21,84391
New_York,2024,8,22,84115
New_York,2024,8,23,84140
New_York,2024,8,24,84396
New_York,2024,8,25,84447
New_York,2024,8,26,86007
New_York,2024,8,27,84246
New_York,2024,8,28,84327
New_York,2024,8,29,86593
New_York,2024,8,30,86786
New_York,2024,8,31,86663
Singapore,2019,6,1,81028
Singapore,2019,6,2,82331
Singapore,2019,6,3,80991
Singapore,2019,6,4,82277
Singapore,2019,6,5,81121
Singapore,2019,6,6,82382
Singapore,2019,6,7,82420
Singapore,2019,6,8,81111
Singapore,2019,6,9,80941
Singapore,2019,6,10,80629
Singapore,2019,6,11,80918
Singapore,2019,6,12,82034
Singapore,2019,6,13,82338
Singapore,2019,6,14,82110
Singapore,2019,6,15,80547
Singapore,2019,6,16,80716
Singapore,2019,6,17,81036
Singapore,2019,6,18,82389
Singapore,2019,6,19,82251
Singapore,2019,6,20,80832
Singapore,2019,6,21,80819
Singapore,2019,6,22,81909
Singapore,2019,6,23,80594
Singapore,2019,6,24,81703
Singapore,2019,6,25,80371
Singapore,2019,6,26,79968
Singapore,2019,6,27,80222
Singapore,2019,6,28,80636
Singapore,2019,6,29,80776
Singapore,2019,6,30,80620
Singapore,2019,7,1,80347
Singapore,2019,7,2,80369
Singapore,2019,7,3,80429
Singapore,2019,7,4,81733
Singapore,2019,7,5,80464
Singapore,2019,7,6,80719
Singapore,2019,7,7,80868
Singapore,2019,7,8,80814
Singapore,2019,7,9,80099
Singapore,2019,7,10,79251
Singapore,2019,7,11,79973
Singapore,2019,7,12,80089
Singapore,2019,7,13,80730
Singapore,2019,7,14,80860
Singapore,2019,7,15,80898
Singapore,2019,7,16,81884
Singapore,2019,7,17,79924
Singapore,2019,7,18,79744
Singapore,2019,7,19,79814
Singapore,2019,7,20,79731
Singapore,2019,7,21,80576
Singapore,2019,7,22,80851
Singapore,2019,7,23,80757
Singapore,2019,7,24,80341
Singapore,2019,7,25,79678
Singapore,2019,7,26,79801
Singapore,2019,7,27,80457
Singapore,2019,7,28,80466
Singapore,2019,7,29,80088
Singapore,2019,7,30,79932
Singapore,2019,7,31,79930
Singapore,2019,8,1,79686
Singapore,2019,8,2,79911
Singapore,2019,8,3,79725
Singapore,2019,8,4,80168
Singapore,2019,8,5,79846
Singapore,2019,8,6,80391
Singapore,2019,8,7,80259
Singapore,2019,8,8,79991
Singapore,2019,8,9,79864
Singapore,2019,8,10,80045
Singapore,2019,8,11,79872
Singapore,2019,8,12,79877
Singapore,2019,8,13,80022
Singapore,2019,8,14,80848
Singapore,2019,8,15,80307
Singapore,2019,8,16,79830
Singapore,2019,8,17,79766
Singapore,2019,8,18,79705
Singapore,2019,8,19,79538
Singapore,2019,8,20,80012
